sca2sta_dist,scadp,time
117.8,2491.0,
117.8,2541.0,
117.8,2591.0,
117.8,2641.0,
117.8,2691.0,
117.8,2741.0,
117.8,2791.0,
117.8,2841.0,
117.8,2891.0,
118.0,2391.0,
118.0,2441.0,
118.0,2491.0,
118.0,2541.0,
118.0,2591.0,
118.0,2641.0,
118.0,2691.0,
118.0,2741.0,
118.0,2791.0,
118.0,2841.0,
118.0,2891.0,862.7381
118.2,2391.0,
118.2,2441.0,
118.2,2491.0,
118.2,2541.0,
118.2,2591.0,
118.2,2641.0,
118.2,2691.0,
118.2,2741.0,
118.2,2791.0,
118.2,2841.0,
118.2,2891.0,863.5385
118.4,2391.0,
118.4,2441.0,
118.4,2491.0,
118.4,2541.0,
118.4,2591.0,
118.4,2641.0,
118.4,2691.0,
118.4,2741.0,
118.4,2791.0,
118.4,2841.0,
118.4,2891.0,864.3288
118.6,2391.0,
118.6,2441.0,
118.6,2491.0,
118.6,2541.0,
118.6,2591.0,
118.6,2641.0,
118.6,2691.0,
118.6,2741.0,
118.6,2791.0,
118.6,2841.0,
118.6,2891.0,865.11053
118.8,2391.0,
118.8,2441.0,
118.8,2491.0,
118.8,2541.0,
118.8,2591.0,
118.8,2641.0,
118.8,2691.0,
118.8,2741.0,
118.8,2791.0,
118.8,2841.0,
118.8,2891.0,865.8864
119.0,2391.0,
119.0,2441.0,
119.0,2491.0,
119.0,2541.0,
119.0,2591.0,
119.0,2641.0,
119.0,2691.0,
119.0,2741.0,
119.0,2791.0,
119.0,2841.0,
119.0,2891.0,866.6557
119.2,2391.0,
119.2,2441.0,
119.2,2491.0,
119.2,2541.0,
119.2,2591.0,
119.2,2641.0,
119.2,2691.0,
119.2,2741.0,
119.2,2791.0,
119.2,2841.0,
119.2,2891.0,867.4183
119.4,2391.0,
119.4,2441.0,
119.4,2491.0,
119.4,2541.0,
119.4,2591.0,
119.4,2641.0,
119.4,2691.0,
119.4,2741.0,
119.4,2791.0,
119.4,2841.0,
119.4,2891.0,868.176
119.6,2391.0,
119.6,2441.0,
119.6,2491.0,
119.6,2541.0,
119.6,2591.0,
119.6,2641.0,
119.6,2691.0,
119.6,2741.0,
119.6,2791.0,
119.6,2841.0,
119.6,2891.0,868.9288
119.8,2391.0,
119.8,2441.0,
119.8,2491.0,
119.8,2541.0,
119.8,2591.0,
119.8,2641.0,
119.8,2691.0,
119.8,2741.0,
119.8,2791.0,
119.8,2841.0,871.58496
119.8,2891.0,869.67633
120.0,2391.0,
120.0,2441.0,
120.0,2491.0,
120.0,2541.0,
120.0,2591.0,
120.0,2641.0,
120.0,2691.0,
120.0,2741.0,
120.0,2791.0,
120.0,2841.0,872.3703
120.0,2891.0,870.41846
120.2,2391.0,
120.2,2441.0,
120.2,2491.0,
120.2,2541.0,
120.2,2591.0,
120.2,2641.0,
120.2,2691.0,
120.2,2741.0,
120.2,2791.0,
120.2,2841.0,873.14685
120.2,2891.0,871.15607
120.4,2391.0,
120.4,2441.0,
120.4,2491.0,
120.4,2541.0,
120.4,2591.0,
120.4,2641.0,
120.4,2691.0,
120.4,2741.0,
120.4,2791.0,
120.4,2841.0,873.9149
120.4,2891.0,871.88965
120.6,2391.0,
120.6,2441.0,
120.6,2491.0,
120.6,2541.0,
120.6,2591.0,
120.6,2641.0,
120.6,2691.0,
120.6,2741.0,
120.6,2791.0,
120.6,2841.0,874.6751
120.6,2891.0,872.61884
120.8,2391.0,
120.8,2441.0,
120.8,2491.0,
120.8,2541.0,
120.8,2591.0,
120.8,2641.0,
120.8,2691.0,
120.8,2741.0,
120.8,2791.0,
120.8,2841.0,875.43
120.8,2891.0,873.3434
121.0,2391.0,
121.0,2441.0,
121.0,2491.0,
121.0,2541.0,
121.0,2591.0,
121.0,2641.0,
121.0,2691.0,
121.0,2741.0,
